mid,text,text_cut
4785806110099035,发布了头条文章：《“双减政策”落地后，“翻译笔”才是孩子学英语的正确姿势！》 O“双减政策”落地后，“翻译笔”才是孩子学英语的正确姿势！,发布 头条 文章 双减 政策 落地 翻译 笔才 孩子 英语 正确 姿势 双减 政策 落地 翻译 笔才 孩子 英语 正确 姿势
4785806030147220,"“双减政策”落地后，“翻译笔”才是孩子学英语的正确姿势！

英语课程的学习，离不开“听、说、读、写”这4个环节。

可是在“双减政策”落地后，K12相关的学科类培训已经基本取消，这就意味着：中小学生的家长想要让孩子提高学习能力，更多地需要依赖课堂教学和家庭自学。然而，如果说“听、说”这2个环节，在学校课堂上，可以通过专业教师营造的英语学习氛围来解决，而“写”的能力，孩子们可以通过多练习测试，来持续巩固和加强。

那么最后剩下的“读”，就需要由家长来督促和引导，在培养孩子英语学习兴趣的同时，大量阅读英语篇章、期刊和原著，才能够得到显著提升了。中小学生读英语材料，最大的困难就是“词汇量”。在双减以后，新课标中考核心词汇增加到1800个，并且在拓展学习上还增加了主题范围内的200个，这也就意味着：以后想要考上好高中，至少要多掌握400个单词。

这还能怎么办？只能是多读、多背、多抄写。而借助翻译笔来“读”，显然是学习英语，最为便捷和直观的方式。但问题是，市面有些翻译笔产品，不但取词卡顿，而且数据库不够权威详尽，常常是好不容易“取词成功”，最后显示出来的释义、读音和语法句式，总感觉不尽人意。之前我儿子在学习英语的时候，如果碰到不熟悉和没见过的单词，只能依赖英汉词典或手机搜索来查询词义和句型，不但速度慢、效果差，还特别浪费时间。

也就是说，假使我们在现实中检索一个单词：
英汉词典需要2分钟；
手机搜索需要10秒钟：
而翻译笔只需要0.5秒！

这就如同从马车、火车到飞机的“速度跨越”，毫无疑问会大幅度地提升和改善孩子学习英语时的效率和效果。而且用词典查词，如果是普通词典，释义比较少，语境和例句更是寥寥无几。如果用手机查词，速度倒是不慢，可是孩子的注意力势必会被各种弹窗、资讯和视频所打扰，甚至家长一个不小心，孩子就会忙里偷闲看上几分钟手机。耽误学习不说，还会严重影响到孩子在学习中专注力的培养！

通过我和孩子，对多款翻译笔产品的评测与体验来看，2022年6月23日刚刚发布的新品（科大讯飞AI翻译笔P20 和 P20 Plus），从外形设计到专业的功能和资源，都是难得一见的佳品，而且还能做到“适龄同步”。这款翻译笔取词快、使用方便、词库权威的特点使得孩子用起来十分方便！

确切地说，这两款翻译笔的共同的特点是：
1、帮助学生进行单词同步学、课文同步读，高效完成课内任务；
2、0.3秒快速识别，准确率99%，翻译媲美英语八级；
3、聚光式扫描头，光照处即取词范围，直观高效、取词精准。

而对于AI翻译笔新品的应用场景，科大讯飞副总裁章继东进一步解释道：“科大讯飞针对两个学段推出全新的讯飞AI翻译笔P20及P20 Plus，产品的核心价值主张就是‘适龄专属同步学英语’，适合自己的学习方式才是最好的，适龄同步学习是新课标下K12阶段英语学习的新方式。”

相信很多家长，尤其是那些在学生时代的英语成绩欠佳，看到英文字母就头疼的80后家长，在督促孩子学习英语的过程中，最糟心的就是孩子的听说语音问题。比如预习，孩子有几个单词不认识，跑过来问家长，可大多数家长的应对方式就是上网页搜索，然后点开生硬晦涩的机器语音。说实话，孩子基本只能听个大概。当然现在也有英语课本同步点读的应用程序，但问题是，不是课本上每一个单词都有读音。

况且，在大多数孩子都在报英语培训班，争分夺秒地提升语言能力的形势下，现在的孩子只掌握英语课本上的有限词汇量，显然是不够的。可是扩充阅读、额外刷题，不可避免地要接触到更多的生词和难词。在这种场景下，面向3-10岁的P20翻译笔，和面向10岁以上的P20 Plus翻译笔，就能派上大用场。其中，面向3-10岁小朋友的P20，在硬件方面有着“以人为本”的适龄设计，在功能方面也有着适龄“轻松同步学”的优势。

第一，蓝白黄糖果色，70g超轻机身，圆润童趣的外形，更贴合孩子的审美；
第二，语音通透清晰，与教材同步的真人发音，更适合小孩的听感；
第三，触摸亮屏、滑动滚屏，双击重播或收藏，再加上单词卡片和跟读评测的即时互动，让翻译笔的使用童趣盎然。

而面向10岁以上的 P20 Plus，则明显更注重于“深度同步学”。具体来说，就是面对词汇量激增和阅读量激增前提下的初高中英语学习：

在孩子学习划词翻译时，既给出释义，也给出词根词缀、短语搭配等深度知识点。
在孩子学习“句式语法”时，既给出直译或意译，也显示出相关语法知识和扩展语境。
使得初高中学生在潜移默化地阅读和跟读学习中，单词最终达到能拼写、会变形，大幅度提升阅读理解和完形填空的得分，进而熟悉掌握语法，写英语作文时不犯怵。

也就是说，科大讯飞 P20 和 P20 Plus 这两款“翻译笔”新品，同样具备权威词典、深度学词和句子翻译等优势功能。
但不同的是：
P20 注重童趣美感、亲肤材质、智能易用、适龄语速和护眼屏幕；
P20 Plus 擅长语法解析、科学记词、作文批改、一笔多能和护眼大屏。

简而言之就是，P20 是“低龄向”翻译笔，P20 Plus 是“学业化”翻译笔。总之我的打算是，给正在上小学的孩子买一支P20，用来日常预习复习和课外拓展阅读 ，然后给自己买一支P20 Plus ，用来阅读英文原著和国外期刊，同时也提高自己的英语能力，那可真是一件美事啊！正所谓“适龄专属，同步学英语”，科大讯飞翻译笔，千书万卷不用愁！#科大讯飞# 收起d",双减 政策 落地 翻译 笔才 孩子 英语 正确 姿势 英语课程 学习 离不开 听说读写 环节 双减 政策 落地 相关 学科 培训 取消 意味着 中小学生 家长 想要 孩子 提高 学习 能力 更多地 依赖 课堂教学 家庭 自学 如果说 听说 环节 学校 课堂 专业 教师 营造 英语 学习 氛围 解决 能力 孩子 测试 持续 剩下 家长 督促 引导 培养 孩子 英语 学习 兴趣 阅读 英语 篇章 期刊 原著 提升 中小学生 英语 材料 困难 词汇量 双减 新课标 中考 核心 词汇 增加 拓展 学习 增加 主题 意味着 想要 考上 高中 至少 单词 只能 多读 抄写 借助 翻译 笔来 学习 英语 最为 便捷 直观 方式 市面 翻译 产品 取词 卡顿 数据库 权威 详尽 好不容易 取词 成功 显示 释义 读音 语法 句式 感觉 不尽人意 儿子 学习 英语 碰到 熟悉 没见 单词 只能 依赖 英汉词典 手机 搜索 查询 词义 句型 速度慢 效果 特别 浪费时间 现实 检索 单词 英汉词典 分钟 手机 搜索 秒钟 翻译 笔只 马车 火车 飞机 速度 跨越 毫无疑问 大幅度 提升 改善 孩子 学习 英语 效率 效果 词典 查词 词典 释义 语境 例句 更是 寥寥无几 手机 查词 速度 不慢 孩子 注意力 势必会 弹窗 资讯 视频 打扰 家长 小心 孩子 忙里偷闲 几分钟 手机 耽误 学习 影响 孩子 学习 专注 培养 孩子 多款 翻译 产品 评测 体验 年月日 刚刚 发布 新品 科大 翻译 外形 设计 专业 功能 资源 难得一见 佳品 适龄 同步 翻译 取词 使用方便 词库 权威 孩子 确切 两款 翻译 学生 单词 同步 课文 同步 高效 课内 快速 识别 准确率 翻译 媲美 英语 八级 聚光 扫描 光照 处即 取词 直观 高效 取词 精准 翻译 新品 场景 科大 副总裁 章继东 进一步 解释 科大 两个 学段 推出 全新 翻译 笔及 产品 核心 价值 适龄 专属 同步 英语 适合 学习 方式 适龄 同步 学习 新课标 阶段 英语 学习 方式 家长 学生 时代 英语 成绩 欠佳 英文字母 头疼 家长 督促 孩子 学习 英语 过程 糟心 孩子 听说 语音 预习 孩子 几个 单词 跑过来 家长 家长 应对 方式 网页 搜索 点开 生硬 晦涩 机器 语音 说实话 孩子 只能 听个 英语 课本 同步 点读 应用程序 课本上 单词 读音 孩子 英语 培训班 争分夺秒 提升 语言 能力 形势 孩子 英语 课本上 有限 词汇量 扩充 阅读 额外 刷题 不可避免 地要 接触 生词 难词 场景 翻译 面向 翻译 大用场 面向 小朋友 硬件 以人为本 适龄 设计 功能 适龄 轻松 同步 优势 第一 蓝白 糖果 超轻 机身 圆润 童趣 外形 贴合 孩子 审美 语音 通透 清晰 教材 同步 真人 发音 适合 小孩 听感 第三 触摸 亮屏 滑动 滚屏 双击 重播 收藏 单词 卡片 跟读 评测 即时 互动 翻译 童趣 盎然 面向 注重 深度 同步 面对 词汇量 激增 阅读 激增 前提 初高中 英语 学习 孩子 学习 划词 翻译 给出 释义 给出 词根 词缀 短语 搭配 深度 知识点 孩子 学习 句式 语法 给出 直译 意译 显示 相关 语法 知识 扩展 语境 初高中 学生 潜移默化 阅读 跟读 学习 单词 最终 拼写 变形 大幅度 提升 阅读 理解 完形填空 得分 熟悉 语法 英语 作文 不犯 科大 两款 翻译 新品 具备 权威 词典 深度 学词 句子 翻译 优势 功能 注重 童趣 美感 亲肤 材质 智能 易用 适龄 语速 护眼 屏幕 擅长 语法 解析 科学 记词 作文 批改 一笔 多能 护眼 大屏 低龄 翻译 笔是 学业 翻译 打算 小学 孩子 一支 日常 预习 复习 课外 拓展 阅读 一支 阅读 英文 原著 国外 期刊 提高 英语 能力 那可真 一件 美事 适龄 专属 同步 英语 科大 翻译 笔千书 万卷 不用 科大
4785802171913658,#VIP陪练##小音咖#因小音咖经营困难，VIP陪练，被其收购后，同小音咖一同停业，暂停授课。现已启动监管资金账户，按照国家关于疫情期间校外授课的退费要求，由第三方监管资金机构进行退费在双减政策下，应双减政策按照政府要求进行退费。我交的费用全部退完，消息分享给大家，希望能帮助到别人！#VIP陪练退费# 收起d,陪练 小音 咖因 小音 经营 困难 陪练 收购 同小音 一同 停业 暂停 授课 现已 启动 监管 资金 账户 国家 疫情 期间 校外 授课 退费 第三方 监管 资金 机构 退费 双减 政策 下应 双减 政策 政府 退费 我交 费用 退完 消息 分享 希望 陪练 退费
4785802061811174,#VIP陪练退费##VIP陪练退费##vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 退费 陪练 退费 陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785802016200149,#VIP陪练退费##VIP陪练退费##vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 退费 陪练 退费 陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785801878047729,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785801877262588,#vip陪练#教育部颁布的政策，“双减”实行，因疫情让多家机构都处于维持状态，同门机构小音咖困境，“VIP陪练”责令整改，关于退费已启动三方监管资金，真是个好消息#vip陪练#,陪练 教育部 颁布 政策 双减 实行 疫情 多家 机构 处于 状态 同门 机构 小音 困境 陪练 责令 整改 退费 启动 三方 监管 资金 好消息 陪练
4785800686340720,"#2022年暑假##暑假要不要补课# 2022年这个暑假您真的相信双减不补课吗？ - 鹿鸣九章 O网页链接
昨天我在朋友圈看到一位家长写到：“儿子小学毕业，难得的一个没有作业和家庭任务的暑假来了。感谢双减这个好政策，大家都不能补课，没有无良校外培训机构制造焦虑，孩子终于可以回老家过一个愉快的暑假了。”
看完这位家长的朋友圈，我心里不禁五味杂陈。
让孩子过一个轻松快乐的暑假无可厚非，毕竟每个人都有自己的选择，但是认为大家都不补课就真的掉进认知陷阱了。 收起d",暑假 暑假 补课 暑假 真的 双减 补课 鹿鸣 九章 网页 链接 昨天 朋友圈 一位 家长 儿子 小学 毕业 作业 家庭 暑假 感谢 双减 政策 补课 无良 校外 培训 机构 制造 焦虑 孩子 终于 回老家 愉快 暑假 这位 家长 朋友圈 不禁 五味杂陈 孩子 轻松 快乐 暑假 无可厚非 选择 补课 真的 认知 陷阱
4909652838714443,"#6岁孩子的精神内耗#
“精神内耗”似乎一直是成年人压力的代名词，在这浮躁的大环境下，“二舅精神”就像一束光冲破尘埃，让人们顿悟！但孩子的压力又何尝不是呢？
精神内耗就像一群隐藏在孩子心中的小恶魔，不断诋毁孩子自尊心、决策力…无时不刻在打架撕扯，导致孩子看似思虑周全，面面俱到，实则忧",孩子 精神 内耗 精神 内耗 成年人 压力 代名词 浮躁 环境 二舅 精神 一束 冲破 尘埃 顿悟 孩子 压力 精神 内耗 一群 隐藏 孩子 心中 恶魔 诋毁 孩子 自尊心 决策 无时不刻 打架 撕扯 导致 孩子 看似 思虑 周全 面面俱到 实则
4909658240191563,"#张杰点歌台#
少年身经百战，历经千帆
自当敢于寻梦，放手一搏！
为高考学子点一首《年轻的战场》
期待你们走向胜利的远方^_^
#高考护航行动# L张杰的微博视频",张杰 点歌台 少年 身经百战 历经 千帆 自当 寻梦 放手一搏 高考 学子 一首 年轻 战场 期待 走向 胜利 远方 高考 护航 张杰 微博 视频
4909655766339078,#林允的非常规研究所# 在绿草地上拍组“大片”📷#今天可爱吉了#,林允 非常规 研究所 绿草 地上 拍组 大片 可爱
4909649634267545,“各地高考考什么”,高考
4909655773417012,"明天就是高考了，如果可以重新回到高考那年，我想我会对自己说：

首先，不要太紧张。当然，高考是人生中非常重要的一件事情，但它并不是你全部的人生。无论成绩如何，你都还有很长的路要走。

其次，请相信自己。这些年来你已经努力了很多，所以请相信自己一定能够发挥出最好的水平。

最后，请记住：",明天 高考 回到 高考 那年 我会 太紧张 高考 人生 一件 事情 人生 成绩 很长 这些年来 努力 发挥 水平 记住
